Date,Price,Open,High,Low,Vol.,Change %
12/9/1984,1175.91,1165.74,1184.74,1157.46,,1.09%
12/2/1984,1163.21,1189.16,1189.71,1162.77,,-2.16%
11/25/1984,1188.94,1220.19,1222.84,1185.84,,-2.57%
11/18/1984,1220.30,1193.12,1220.41,1184.19,,2.72%
11/11/1984,1187.94,1218.31,1219.63,1187.94,,-2.55%
11/4/1984,1218.97,1216.54,1244.14,1216.54,,0.19%
10/28/1984,1216.65,1204.84,1222.06,1199.76,,0.97%
10/21/1984,1204.95,1224.82,1226.92,1201.41,,-1.71%
10/14/1984,1225.93,1190.59,1237.96,1188.94,,2.96%
10/7/1984,1190.70,1183.30,1195.89,1161.44,,0.69%
9/30/1984,1182.53,1206.71,1206.71,1180.21,,-2.00%
9/23/1984,1206.71,1201.74,1220.85,1198.98,,0.41%
9/16/1984,1201.74,1237.85,1240.95,1201.41,,-2.89%
9/9/1984,1237.52,1207.49,1244.15,1195.01,,2.50%
9/2/1984,1207.38,1224.27,1224.49,1204.40,,-1.39%
8/26/1984,1224.38,1236.42,1238.30,1216.43,,-0.98%
8/19/1984,1236.53,1211.35,1247.13,1208.48,,2.03%
8/12/1984,1211.90,1218.09,1226.26,1198.32,,-0.51%
8/5/1984,1218.09,1201.74,1248.01,1189.05,,1.33%
7/29/1984,1202.08,1114.07,1203.62,1108.99,,7.85%
7/22/1984,1114.62,1090.11,1118.71,1082.16,,1.20%
7/15/1984,1101.37,1110.20,1124.45,1096.07,,-0.77%
7/8/1984,1109.87,1122.02,1135.38,1101.04,,-1.13%
7/1/1984,1122.57,1132.18,1136.15,1113.74,,-0.87%
6/24/1984,1132.40,1130.96,1140.24,1113.07,,0.12%
6/17/1984,1131.07,1082.82,1137.59,1082.05,,4.06%
6/10/1984,1086.90,1130.63,1130.63,1086.90,,-3.92%
6/3/1984,1131.25,1124.68,1139.12,1121.01,,0.61%
5/27/1984,1124.35,1106.68,1124.35,1086.85,,1.56%
5/20/1984,1107.10,1134.53,1135.99,1099.14,,-2.35%
5/13/1984,1133.79,1156.93,1156.93,1128.98,,-2.02%
5/6/1984,1157.14,1165.20,1177.76,1148.14,,-0.70%
4/29/1984,1165.31,1169.49,1188.23,1161.96,,-0.32%
4/22/1984,1169.07,1157.35,1177.76,1148.24,,0.95%
4/15/1984,1158.08,1150.44,1171.80,1142.90,,0.69%
4/8/1984,1150.13,1131.07,1168.76,1124.16,,1.58%
4/1/1984,1132.22,1165.20,1171.06,1120.39,,-2.80%
3/25/1984,1164.89,1154.84,1179.54,1149.50,,0.87%
3/18/1984,1154.84,1184.67,1184.67,1148.14,,-2.49%
3/11/1984,1184.36,1141.12,1191.48,1140.60,,3.91%
3/4/1984,1139.76,1172.01,1172.11,1136.10,,-2.71%
2/26/1984,1171.48,1163.94,1181.74,1150.86,,0.55%
2/19/1984,1165.10,1149.39,1165.09,1117.88,,1.41%
2/12/1984,1148.87,1159.97,1170.02,1143.01,,-1.02%
2/5/1984,1160.70,1197.03,1197.03,1144.89,,-3.04%
1/29/1984,1197.03,1230.42,1234.92,1197.02,,-2.68%
1/22/1984,1230.00,1258.58,1258.58,1222.26,,-2.31%
1/15/1984,1259.11,1271.14,1275.44,1256.70,,-0.87%
1/8/1984,1270.10,1286.48,1291.87,1267.68,,-1.29%
1/1/1984,1286.64,1257.72,1286.99,1250.81,,2.22%
12/25/1983,1258.64,1250.51,1268.70,1250.51,,0.65%
12/18/1983,1250.51,1241.97,1259.55,1238.92,,0.67%
12/11/1983,1242.17,1256.50,1262.50,1236.38,,-1.42%
12/4/1983,1260.06,1265.04,1279.37,1255.69,,-0.41%
11/27/1983,1265.24,1276.93,1291.67,1262.80,,-0.96%
11/20/1983,1277.44,1251.32,1279.67,1250.20,,2.11%
11/13/1983,1251.02,1250.30,1261.28,1245.73,,0.07%
11/6/1983,1250.20,1218.09,1250.30,1213.21,,2.62%
10/30/1983,1218.29,1224.39,1239.33,1214.43,,-0.42%
10/23/1983,1223.48,1247.97,1258.33,1221.44,,-2.03%
10/16/1983,1248.88,1265.04,1274.29,1235.87,,-1.16%
10/9/1983,1263.52,1272.26,1284.65,1254.27,,-0.68%
10/2/1983,1272.15,1232.42,1274.49,1222.46,,3.16%
9/25/1983,1233.13,1256.91,1264.74,1228.96,,-1.79%
9/18/1983,1255.59,1225.71,1261.48,1225.10,,2.44%
9/11/1983,1225.71,1244.61,1259.55,1214.74,,-1.13%
9/4/1983,1239.74,1216.36,1249.80,1216.36,,2.00%
8/28/1983,1215.45,1192.07,1216.87,1182.01,,1.96%
8/21/1983,1192.07,1194.92,1208.84,1176.52,,-0.18%
8/14/1983,1194.21,1183.64,1215.44,1183.64,,0.96%
8/7/1983,1182.83,1183.29,1184.04,1156.45,,-0.04%
7/31/1983,1183.29,1199.82,1199.92,1169.47,,-1.33%
7/24/1983,1199.22,1230.97,1252.90,1192.81,,-2.60%
7/17/1983,1231.17,1192.91,1231.97,1183.79,,3.26%
7/10/1983,1192.31,1208.63,1216.35,1189.70,,-1.24%
7/3/1983,1207.23,1224.76,1224.76,1204.13,,-1.47%
6/26/1983,1225.26,1241.69,1243.99,1205.63,,-1.32%
6/19/1983,1241.69,1241.69,1251.20,1232.37,,-0.04%
6/12/1983,1242.19,1197.72,1250.70,1197.72,,3.85%
6/5/1983,1196.11,1212.94,1217.45,1180.89,,-1.40%
5/29/1983,1213.04,1215.85,1217.35,1191.27,,-0.25%
5/22/1983,1216.14,1188.47,1231.91,1176.86,,2.19%
5/15/1983,1190.02,1218.17,1220.59,1184.21,,-2.36%
5/8/1983,1218.75,1233.17,1235.58,1208.69,,-1.12%
5/1/1983,1232.59,1226.01,1240.52,1193.89,,0.52%
4/24/1983,1226.20,1196.69,1228.04,1180.92,,2.50%
4/17/1983,1196.30,1171.73,1198.14,1169.41,,2.13%
4/10/1983,1171.34,1124.90,1171.25,1124.90,,4.15%
4/3/1983,1124.71,1129.84,1133.61,1104.68,,-0.47%
3/27/1983,1130.03,1140.48,1152.09,1128.77,,-0.88%
3/20/1983,1140.09,1116.78,1149.48,1112.62,,2.00%
3/13/1983,1117.74,1116.58,1130.99,1108.55,,0.00%
3/6/1983,1117.74,1140.77,1144.25,1111.84,,-2.04%
2/27/1983,1140.96,1121.71,1145.22,1111.55,,1.79%
2/20/1983,1120.94,1092.21,1130.51,1080.39,,2.57%
2/13/1983,1092.82,1085.84,1101.93,1078.96,,0.58%
2/6/1983,1086.50,1077.26,1096.30,1061.90,,0.80%
1/30/1983,1077.91,1063.73,1078.45,1051.78,,1.24%
1/23/1983,1064.75,1053.15,1075.14,1020.23,,1.12%
1/16/1983,1052.98,1084.25,1093.26,1049.30,,-2.58%
1/9/1983,1080.85,1074.60,1100.07,1068.61,,0.44%
1/2/1983,1076.07,1048.92,1085.17,1023.54,,2.82%
12/26/1982,1046.54,1049.20,1074.32,1044.79,,0.14%
12/19/1982,1045.07,1013.52,1046.08,1003.21,,3.32%
12/12/1982,1011.50,1020.14,1044.88,988.59,,-0.71%
12/5/1982,1018.76,1033.02,1066.50,1016.09,,-1.22%
11/28/1982,1031.36,1009.46,1050.49,996.59,,2.38%
11/21/1982,1007.36,1021.80,1024.19,990.98,,-1.36%
11/14/1982,1021.25,1028.14,1037.34,999.35,,-1.80%
11/7/1982,1039.92,1052.52,1072.01,1034.77,,-1.13%
10/31/1982,1051.78,990.80,1068.98,983.71,,6.06%
10/24/1982,991.72,1030.35,1030.35,979.76,,-3.85%
10/17/1982,1031.46,993.09,1046.08,991.63,,3.86%
10/10/1982,993.10,991.55,1033.56,981.88,,0.63%
10/3/1982,986.85,907.73,992.92,892.02,,8.72%
9/26/1982,907.74,919.52,930.73,891.28,,-1.28%
9/19/1982,919.52,916.94,951.16,904.70,,0.28%
9/12/1982,916.94,906.81,938.47,898.36,,1.12%
9/5/1982,906.82,925.13,928.34,897.08,,-1.98%
8/29/1982,925.13,883.47,940.48,872.42,,4.72%
8/22/1982,883.47,869.30,908.95,861.69,,1.63%
8/15/1982,869.29,788.53,871.19,788.53,,10.31%
8/8/1982,788.05,784.34,790.63,769.98,,0.47%
8/1/1982,784.34,808.59,831.44,781.77,,-3.00%
7/25/1982,808.60,830.56,833.23,801.45,,-2.65%
7/18/1982,830.57,828.67,843.80,820.02,,0.23%
7/11/1982,828.67,814.69,837.33,814.69,,1.79%
7/4/1982,814.12,796.98,818.59,787.39,,2.15%
6/27/1982,796.99,803.08,821.63,792.52,,-0.76%
6/20/1982,803.08,788.63,821.63,784.25,,1.83%
6/13/1982,788.62,809.73,810.22,784.53,,-2.61%
6/6/1982,809.74,804.98,815.92,789.77,,0.59%
5/30/1982,804.98,819.55,824.30,802.42,,-1.78%
5/23/1982,819.54,835.91,845.31,815.55,,-1.96%
5/16/1982,835.90,857.20,857.20,827.63,,-2.55%
5/9/1982,857.78,869.20,874.52,853.88,,-1.31%
5/2/1982,869.20,848.36,876.52,837.52,,2.46%
4/25/1982,848.36,862.16,871.19,840.09,,-1.60%
4/18/1982,862.16,843.42,865.39,835.81,,2.22%
4/11/1982,843.42,842.94,848.36,831.91,,0.06%
4/4/1982,842.94,838.56,847.52,827.91,,0.52%
3/28/1982,838.57,817.92,843.23,813.17,,2.52%
3/21/1982,817.92,805.66,833.70,804.80,,1.52%
3/14/1982,805.65,797.38,811.64,789.38,,1.04%
3/7/1982,797.37,807.36,819.81,786.16,,-1.24%
2/28/1982,807.36,824.39,840.66,799.28,,-2.07%
2/21/1982,824.39,824.30,837.42,802.23,,0.01%
2/14/1982,824.30,833.81,836.95,817.27,,-1.14%
2/7/1982,833.81,849.70,849.70,824.11,,-2.02%
1/31/1982,851.03,866.34,866.34,835.70,,-2.30%
1/24/1982,871.10,845.03,876.70,832.56,,3.09%
1/17/1982,845.03,847.59,861.97,838.47,,-0.30%
1/10/1982,847.60,866.53,872.44,834.09,,-2.18%
1/3/1982,866.53,875.00,887.38,851.22,,-0.97%
12/27/1981,875.00,873.38,880.33,864.44,,0.19%
12/20/1981,873.38,875.77,879.56,865.39,,-0.27%
12/13/1981,875.76,882.52,882.52,862.81,,-1.21%
12/6/1981,886.51,892.69,897.73,875.30,,-0.69%
11/29/1981,892.69,885.94,898.50,875.86,,0.76%
11/22/1981,885.94,852.94,890.89,848.17,,3.87%
11/15/1981,852.93,853.80,858.16,834.57,,-0.34%
11/8/1981,855.88,852.45,869.02,844.66,,0.40%
11/1/1981,852.45,855.97,876.05,847.89,,-0.01%
10/25/1981,852.55,837.98,854.83,823.63,,1.74%
10/18/1981,837.99,851.69,861.97,833.14,,-1.61%
10/11/1981,851.69,873.00,877.77,845.61,,-2.44%
10/4/1981,873.00,860.73,885.84,848.73,,1.43%
9/27/1981,860.73,824.02,866.34,807.45,,4.46%
9/20/1981,824.01,836.19,855.41,815.53,,-1.46%
9/13/1981,836.19,872.81,876.24,829.44,,-4.20%
9/6/1981,872.81,861.69,875.48,843.13,,1.29%
8/30/1981,861.68,892.22,900.88,856.16,,-3.42%
8/23/1981,892.22,917.44,917.44,883.66,,-3.08%
8/16/1981,920.57,936.94,939.41,916.38,,-1.75%
8/9/1981,936.93,942.55,955.86,933.80,,-0.60%
8/2/1981,942.54,952.34,961.47,937.41,,-1.03%
7/26/1981,952.34,937.13,956.72,933.50,,1.67%
7/19/1981,936.74,954.81,954.81,918.66,,-2.31%
7/12/1981,958.90,955.67,964.80,941.50,,0.34%
7/5/1981,955.67,957.95,963.38,941.97,,-0.37%
6/28/1981,959.19,992.88,996.39,954.72,,-3.39%
6/21/1981,992.87,996.19,1008.94,988.48,,-0.33%
6/14/1981,996.19,1006.84,1023.02,988.77,,-1.00%
6/7/1981,1006.28,993.80,1017.22,985.91,,1.26%
5/31/1981,993.79,991.75,1010.48,976.81,,0.21%
5/24/1981,991.75,971.72,1003.16,965.69,,2.06%
5/17/1981,971.72,985.95,994.42,966.59,,-1.44%
5/10/1981,985.95,976.41,990.09,956.69,,0.98%
5/3/1981,976.40,985.41,985.41,964.52,,-1.93%
4/26/1981,995.59,1020.34,1030.98,987.13,,-2.43%
4/19/1981,1020.35,1005.58,1024.69,995.14,,1.47%
4/12/1981,1005.58,1000.27,1012.80,981.81,,0.53%
4/5/1981,1000.27,1004.59,1009.02,984.88,,-0.68%
3/29/1981,1007.11,994.78,1020.63,987.20,,1.24%
3/22/1981,994.78,992.80,1021.81,988.56,,0.20%
3/15/1981,992.80,985.77,1011.08,979.38,,0.71%
3/8/1981,985.77,964.63,1002.70,959.11,,2.19%
3/1/1981,964.62,974.58,983.75,955.70,,-1.02%
2/22/1981,974.58,936.09,980.88,930.64,,4.11%
2/15/1981,936.09,931.56,952.05,926.11,,0.49%
2/8/1981,931.57,952.30,958.53,926.45,,-2.18%
2/1/1981,952.30,947.09,959.98,923.89,,0.53%
1/25/1981,947.27,940.19,960.23,930.89,,0.75%
1/18/1981,940.19,973.30,980.38,934.13,,-3.40%
1/11/1981,973.29,968.69,983.88,956.48,,0.47%
1/4/1981,968.69,976.28,1013.14,957.77,,-0.42%
12/28/1980,972.78,966.38,975.69,952.98,,0.66%
12/21/1980,966.38,937.20,971.25,934.64,,3.11%
12/14/1980,937.20,917.16,948.38,902.47,,2.19%
12/7/1980,917.15,951.19,951.19,895.45,,-4.09%
11/30/1980,956.23,991.13,991.13,951.45,,-3.74%
11/23/1980,993.34,988.14,1000.77,967.66,,0.34%
11/16/1980,989.93,986.34,1009.39,968.94,,0.36%
11/9/1980,986.35,932.42,997.34,926.70,,5.78%
11/2/1980,932.42,924.48,982.59,924.48,,0.86%
10/26/1980,924.49,943.59,944.63,911.59,,-2.03%
10/19/1980,943.60,956.14,968.69,931.06,,-1.31%
10/12/1980,956.14,950.69,987.30,946.42,,0.57%
10/5/1980,950.68,950.84,973.05,946.25,,0.00%
9/28/1980,950.68,934.81,957.84,918.00,,1.13%
9/21/1980,940.10,963.73,980.72,934.98,,-2.45%
9/14/1980,963.74,936.52,972.70,926.95,,2.91%
9/7/1980,936.52,940.95,947.78,919.03,,-0.47%
8/31/1980,940.96,932.59,964.84,928.16,,0.90%
8/24/1980,932.59,958.19,964.59,923.05,,-2.67%
8/17/1980,958.19,961.95,969.45,934.47,,-0.88%
8/10/1980,966.72,954.69,972.34,943.69,,1.26%
8/3/1980,954.69,931.48,965.88,918.52,,2.49%
7/27/1980,931.48,918.09,946.94,911.69,,1.46%
7/20/1980,918.09,923.98,940.78,913.23,,-0.64%
7/13/1980,923.98,891.13,930.80,887.20,,4.15%
7/6/1980,887.13,888.91,908.88,880.80,,-0.20%
6/29/1980,888.91,880.89,890.78,862.63,,0.80%
6/22/1980,881.83,869.70,896.33,864.84,,1.39%
6/15/1980,869.71,876.38,887.63,863.31,,-0.76%
6/8/1980,876.37,861.52,883.95,855.20,,1.72%
6/1/1980,861.52,850.84,868.59,840.70,,1.25%
5/25/1980,850.85,854.09,866.13,835.06,,-0.38%
5/18/1980,854.10,826.88,858.63,820.66,,3.29%
5/11/1980,826.88,805.80,829.52,795.81,,2.62%
5/4/1980,805.80,810.92,828.67,802.47,,-0.63%
4/27/1980,810.92,803.58,820.22,798.72,,0.91%
4/20/1980,803.58,763.41,806.73,751.37,,5.26%
4/13/1980,763.40,791.55,794.88,760.31,,-3.56%
4/6/1980,791.55,784.13,800.84,759.81,,0.95%
3/30/1980,784.13,777.66,796.42,772.19,,0.83%
3/23/1980,777.65,784.98,784.98,729.95,,-0.96%
3/16/1980,785.15,811.27,812.13,779.52,,-3.27%
3/9/1980,811.69,820.56,831.91,800.69,,-1.08%
3/2/1980,820.56,863.14,868.69,813.23,,-4.93%
2/24/1980,863.14,868.77,875.27,847.27,,-0.65%
2/17/1980,868.77,892.92,892.92,855.80,,-1.83%
2/10/1980,884.98,895.73,918.17,875.09,,-1.20%
2/3/1980,895.73,881.48,901.11,867.92,,1.62%
1/27/1980,881.48,876.11,897.88,864.59,,0.61%
1/20/1980,876.11,867.16,891.38,859.39,,1.03%
1/13/1980,867.15,858.53,881.14,854.95,,1.00%
1/6/1980,858.53,828.84,868.17,824.73,,3.58%
12/30/1979,828.84,838.91,843.17,809.05,,-1.20%
12/23/1979,838.91,838.91,843.43,833.19,,0.00%
12/16/1979,838.91,842.75,851.54,830.46,,-0.46%
12/9/1979,842.75,833.19,846.93,826.62,,1.15%
12/2/1979,833.19,822.35,844.71,814.76,,1.32%
11/25/1979,822.35,813.82,838.57,813.82,,1.30%
11/18/1979,811.77,815.70,822.95,793.60,,-0.48%
11/11/1979,815.70,806.48,827.56,805.03,,1.14%
11/4/1979,806.48,818.94,819.37,792.24,,-1.52%
10/28/1979,818.94,809.30,826.88,804.86,,1.19%
10/21/1979,809.30,813.91,816.64,795.99,,-0.66%
10/14/1979,814.68,838.99,840.53,812.46,,-2.90%
10/7/1979,838.99,897.61,900.26,826.54,,-6.53%
9/30/1979,897.61,877.73,904.86,866.55,,2.17%
9/23/1979,878.58,893.94,898.63,875.00,,-1.72%
9/16/1979,893.94,879.10,902.13,869.45,,1.69%
9/9/1979,879.10,874.15,884.56,862.97,,0.57%
9/2/1979,874.15,883.70,890.10,857.85,,-1.52%
8/26/1979,887.63,880.20,891.81,877.47,,0.84%
8/19/1979,880.20,883.36,892.32,872.18,,-0.36%
8/12/1979,883.36,867.15,893.60,867.15,,1.88%
8/5/1979,867.06,846.16,870.14,839.08,,2.47%
7/29/1979,846.16,839.76,855.03,833.45,,0.76%
7/22/1979,839.76,828.07,843.17,819.97,,1.41%
7/15/1979,828.07,833.53,838.57,818.00,,-0.66%
7/8/1979,833.53,846.16,857.00,827.47,,-1.49%
7/1/1979,846.16,840.61,847.27,829.27,,0.50%
6/24/1979,841.98,849.10,850.83,834.20,,-0.84%
6/17/1979,849.10,843.30,853.86,835.85,,0.69%
6/10/1979,843.30,835.15,851.61,830.73,,0.98%
6/3/1979,835.15,821.21,842.78,817.83,,1.70%
5/27/1979,821.21,837.66,840.26,815.14,,-1.80%
5/20/1979,836.28,841.91,851.26,831.86,,-0.67%
5/13/1979,841.91,830.56,848.32,821.03,,1.37%
5/6/1979,830.56,846.07,846.07,823.63,,-2.00%
4/29/1979,847.54,856.64,863.22,845.89,,-1.06%
4/22/1979,856.64,856.98,873.35,852.39,,-0.04%
4/15/1979,856.98,868.42,868.42,848.93,,-1.55%
4/8/1979,870.50,875.69,884.62,865.21,,-0.59%
4/1/1979,875.69,859.93,884.01,849.27,,1.57%
3/25/1979,862.18,859.75,876.99,851.52,,0.28%
3/18/1979,859.75,852.82,867.46,844.68,,0.81%
3/11/1979,852.82,842.86,856.72,833.85,,1.18%
3/4/1979,842.86,818.00,851.44,818.00,,3.32%
2/25/1979,815.75,823.28,826.40,802.23,,-0.91%
2/18/1979,823.28,829.09,841.56,819.99,,-0.45%
2/11/1979,827.01,822.42,836.88,816.61,,0.58%
2/4/1979,822.23,830.65,830.65,810.81,,-1.49%
1/28/1979,834.63,859.75,862.96,832.47,,-2.92%
1/21/1979,859.75,837.49,865.04,829.95,,2.66%
1/14/1979,837.49,836.28,851.00,825.80,,0.14%
1/7/1979,836.28,830.73,843.38,817.31,,0.67%
12/31/1978,830.73,805.96,837.23,798.51,,3.19%
12/24/1978,805.01,795.05,819.13,795.05,,-0.43%
12/17/1978,808.47,794.87,811.16,781.01,,0.39%
12/10/1978,805.35,811.85,821.90,801.80,,-0.80%
12/3/1978,811.85,811.50,829.87,802.23,,0.04%
11/26/1978,811.50,810.12,817.91,786.64,,0.17%
11/19/1978,810.12,797.73,812.98,797.47,,1.55%
11/12/1978,797.73,806.83,806.83,779.11,,-1.16%
11/5/1978,807.09,823.11,825.88,790.97,,-1.95%
10/29/1978,823.11,806.05,831.69,782.05,,2.12%
10/22/1978,806.05,838.01,846.93,804.49,,-3.81%
10/15/1978,838.01,894.84,894.84,830.47,,-6.59%
10/8/1978,897.09,880.02,909.39,877.86,,1.94%
10/1/1978,880.02,865.82,885.14,860.10,,1.64%
9/24/1978,865.82,862.44,875.43,854.90,,0.39%
9/17/1978,862.44,878.55,884.88,850.92,,-1.83%
9/10/1978,878.55,907.74,917.27,874.05,,-3.22%
9/3/1978,907.74,876.82,909.91,871.36,,3.23%
8/27/1978,879.33,895.53,895.70,871.36,,-1.81%
8/20/1978,895.53,896.83,904.80,881.15,,-0.14%
8/13/1978,896.83,890.85,911.21,879.16,,0.67%
8/6/1978,890.85,888.43,903.67,877.51,,0.27%
7/30/1978,888.43,856.29,905.15,852.56,,3.75%
7/23/1978,856.29,833.42,860.27,823.46,,2.74%
7/16/1978,833.42,839.83,849.45,826.75,,-0.76%
7/9/1978,839.83,812.46,841.22,808.13,,3.37%
7/2/1978,812.46,818.95,818.95,800.94,,-0.79%
6/25/1978,818.95,823.02,827.88,807.95,,-0.49%
6/18/1978,823.02,836.97,841.04,820.34,,-1.67%
6/11/1978,836.97,859.23,866.94,834.98,,-2.59%
6/4/1978,859.23,848.41,879.33,848.41,,1.38%
5/28/1978,847.54,835.41,849.79,826.40,,1.91%
5/21/1978,831.69,846.85,857.76,827.79,,-1.79%
5/14/1978,846.85,840.70,865.64,834.72,,0.73%
5/7/1978,840.70,829.09,855.16,817.22,,1.40%
4/30/1978,829.09,837.32,849.45,813.84,,-0.98%
4/23/1978,837.32,812.80,846.15,810.38,,3.02%
4/16/1978,812.80,803.45,825.10,797.56,,2.22%
4/9/1978,795.13,769.58,797.73,764.03,,3.32%
4/2/1978,769.58,756.67,772.00,747.05,,1.61%
3/26/1978,757.36,756.50,765.42,749.91,,0.11%
3/19/1978,756.50,768.88,777.81,752.69,,-1.59%
3/12/1978,768.71,758.58,770.79,752.86,,1.34%
3/5/1978,758.58,746.97,760.91,739.78,,1.51%
2/26/1978,747.31,756.24,761.26,736.75,,-1.18%
2/19/1978,756.24,753.29,760.40,742.98,,0.47%
2/12/1978,752.69,775.99,777.37,748.18,,-3.00%
2/5/1978,775.99,770.96,787.42,764.21,,0.65%
1/29/1978,770.96,764.12,781.88,761.09,,0.90%
1/22/1978,764.12,776.94,777.98,759.44,,-1.65%
1/15/1978,776.94,775.73,790.02,767.41,,0.16%
1/8/1978,775.73,790.89,790.89,771.74,,-2.24%
1/1/1978,793.49,830.39,835.15,788.29,,-4.53%
12/25/1977,831.17,822.16,835.15,822.16,,0.16%
12/18/1977,829.87,815.32,832.64,800.42,,1.78%
12/11/1977,815.32,815.23,825.10,809.94,,0.01%
12/4/1977,815.23,823.98,826.84,802.06,,-1.06%
11/27/1977,823.98,844.42,846.67,819.30,,-2.42%
11/20/1977,844.42,835.76,847.63,829.18,,1.04%
11/13/1977,835.76,845.89,849.01,827.53,,-1.20%
11/6/1977,845.89,809.94,850.05,808.56,,4.44%
10/30/1977,809.94,822.68,824.93,794.53,,-1.55%
10/23/1977,822.68,808.30,828.49,792.79,,1.78%
10/16/1977,808.30,821.64,826.84,804.57,,-1.62%
10/9/1977,821.64,840.35,844.33,811.42,,-2.23%
10/2/1977,840.35,847.11,855.77,832.38,,-0.80%
9/25/1977,847.11,839.14,848.84,830.30,,0.95%
9/18/1977,839.14,856.81,857.42,833.16,,-2.06%
9/11/1977,856.81,857.07,866.16,847.71,,-0.03%
9/4/1977,857.04,864.86,879.76,853.17,,-1.75%
8/28/1977,872.31,855.77,873.79,850.92,,1.97%
8/21/1977,855.42,863.48,875.61,844.42,,-0.93%
8/14/1977,863.48,871.10,877.60,856.64,,-0.87%
8/7/1977,871.10,888.17,891.46,866.86,,-1.98%
7/31/1977,888.69,890.07,900.03,877.25,,-0.16%
7/24/1977,890.07,923.42,923.94,878.81,,-3.61%
7/17/1977,923.42,905.95,927.84,901.25,,1.93%
7/10/1977,905.95,907.99,910.96,896.29,,-0.22%
7/3/1977,907.99,916.30,919.01,903.49,,-0.51%
6/26/1977,912.65,929.70,931.73,906.63,,-1.83%
6/19/1977,929.70,920.45,934.36,916.89,,1.00%
6/12/1977,920.45,910.79,925.03,906.21,,1.06%
6/5/1977,910.79,912.23,918.25,896.79,,-0.16%
5/29/1977,912.23,908.07,915.88,892.55,,1.49%
5/22/1977,898.83,928.17,928.17,896.29,,-3.40%
5/15/1977,930.46,928.34,947.34,925.20,,0.23%
5/8/1977,928.34,936.74,941.40,917.74,,-0.90%
5/1/1977,936.74,926.90,949.46,923.00,,1.06%
4/24/1977,926.90,924.02,931.99,910.36,,-0.02%
4/17/1977,927.07,947.76,951.32,923.59,,-2.18%
4/10/1977,947.76,920.07,956.07,920.07,,3.14%
4/3/1977,918.88,927.36,929.36,909.74,,-0.91%
3/27/1977,927.36,928.86,936.67,914.15,,-0.16%
3/20/1977,928.86,961.02,961.44,925.12,,-3.35%
3/13/1977,961.02,947.72,971.58,944.73,,1.40%
3/6/1977,947.72,953.46,960.36,938.00,,-0.60%
2/27/1977,953.46,933.43,956.28,928.61,,2.15%
2/20/1977,933.43,943.73,946.06,926.20,,-0.72%
2/13/1977,940.24,931.52,957.28,926.11,,0.94%
2/6/1977,931.52,947.89,954.70,926.03,,-1.73%
1/30/1977,947.89,957.53,963.76,941.90,,-1.01%
1/23/1977,957.53,962.43,973.57,949.38,,-0.51%
1/16/1977,962.43,972.16,973.82,953.87,,-1.00%
1/9/1977,972.16,983.13,991.11,962.52,,-1.12%
1/2/1977,983.13,1004.65,1007.81,974.07,,-2.14%
12/26/1976,1004.65,1004.65,1004.65,1004.65,,1.93%
12/19/1976,985.62,985.62,985.62,985.62,,0.67%
12/12/1976,979.06,979.06,979.06,979.06,,0.61%
12/5/1976,973.15,973.15,973.15,973.15,,2.38%
11/28/1976,950.55,950.55,950.55,950.55,,-0.63%
11/21/1976,956.62,956.62,956.62,956.62,,0.82%
11/14/1976,948.80,948.80,948.80,948.80,,2.28%
11/7/1976,927.69,927.69,927.69,927.69,,-1.63%
10/31/1976,943.07,943.07,943.07,943.07,,-2.27%
10/24/1976,964.93,964.93,964.93,964.93,,2.79%
10/17/1976,938.75,938.75,938.75,938.75,,0.19%
10/10/1976,937.00,937.00,937.00,937.00,,-1.61%
10/3/1976,952.38,952.38,952.38,952.38,,-2.81%
9/26/1976,979.89,979.89,979.89,979.89,,-2.91%
9/19/1976,1009.31,1009.31,1009.31,1009.31,,1.43%
9/12/1976,995.10,995.10,995.10,995.10,,0.68%
9/5/1976,988.36,988.36,988.36,988.36,,-0.08%
8/29/1976,989.11,989.11,989.11,989.11,,2.61%
8/22/1976,963.93,963.93,963.93,963.93,,-1.04%
8/15/1976,974.07,974.07,974.07,974.07,,-1.63%
8/8/1976,990.19,990.19,990.19,990.19,,0.42%
8/1/1976,986.00,986.00,986.00,986.00,,0.14%
7/25/1976,984.64,984.64,984.64,984.64,,-0.63%
7/18/1976,990.91,990.91,990.91,990.91,,-0.23%
7/11/1976,993.21,993.21,993.21,993.21,,-0.99%
7/4/1976,1003.11,1003.11,1003.11,1003.11,,0.33%
6/27/1976,999.84,999.84,999.84,999.84,,0.00%
6/20/1976,999.84,999.84,999.84,999.84,,-0.20%
6/13/1976,1001.88,1001.88,1001.88,1001.88,,2.36%
6/6/1976,978.80,978.80,978.80,978.80,,1.55%
5/30/1976,963.90,963.90,963.90,963.90,,-1.16%
5/23/1976,975.23,975.23,975.23,975.23,,-1.57%
5/16/1976,990.75,990.75,990.75,990.75,,-0.19%
5/9/1976,992.60,992.60,992.60,992.60,,-0.36%
5/2/1976,996.22,996.22,996.22,996.22,,-0.06%
4/25/1976,996.85,996.85,996.85,996.85,,-0.39%
4/18/1976,1000.71,1000.71,1000.71,1000.71,,2.06%
4/11/1976,980.48,980.48,980.48,980.48,,1.26%
4/4/1976,968.28,968.28,968.28,968.28,,-2.35%
3/28/1976,991.58,991.58,991.58,991.58,,-1.18%
3/21/1976,1003.46,1003.46,1003.46,1003.46,,2.41%
3/14/1976,979.85,979.85,979.85,979.85,,-0.79%
